#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1662925794680431360,2.32957,0.00352972,1.08522,0.33196,-0.61483,-0.554241,0.452331,-0.000834924,5.90165e-06,-0.000572952,-0.00111907,0.00155872,-0.00228822,0.0859317,0.0871292,-0.00320121
1662925794690431232,2.32956,0.00353012,1.08522,0.331938,-0.614837,-0.554249,0.452328,-0.00136833,-2.0592e-05,-0.000514715,-0.00111908,0.00155878,-0.00228833,0.0859296,0.0871366,-0.00320989
1662925794700431360,2.32955,0.00352956,1.08521,0.331911,-0.614853,-0.554257,0.452317,-0.00157439,-0.000128524,-0.000786645,-0.00111909,0.00155884,-0.00228844,0.0859261,0.0871457,-0.00321882
1662925794710431232,2.32953,0.00352876,1.0852,0.331888,-0.61487,-0.55427,0.452294,-0.00161365,-9.58613e-05,-0.000871257,-0.0011191,0.0015589,-0.00228854,0.0859213,0.0871562,-0.00322776
1662925794720431360,2.32952,0.00352796,1.08519,0.33185,-0.61489,-0.554282,0.452279,-0.0014452,-8.69588e-05,-0.000750516,-0.00111911,0.00155896,-0.00228865,0.0859155,0.0871681,-0.00323654
1662925794730431232,2.3295,0.00352661,1.08519,0.33181,-0.614907,-0.554293,0.452273,-0.00122488,-0.000256034,-0.000956963,-0.00111912,0.00155902,-0.00228876,0.0859091,0.0871809,-0.003245
1662925794740431360,2.32949,0.00352362,1.08518,0.331781,-0.614917,-0.554302,0.452268,-0.00100413,-0.000302539,-0.000645614,-0.00111913,0.00155909,-0.00228887,0.0859024,0.0871944,-0.00325299
1662925794750431232,2.32948,0.00352037,1.08517,0.33176,-0.614923,-0.554313,0.452263,-0.000668582,-0.00030885,-0.000829109,-0.00111914,0.00155915,-0.00228898,0.0858958,0.0872083,-0.00326047
1662925794760431360,2.32948,0.00351775,1.08516,0.33175,-0.614922,-0.554315,0.452269,-0.000364903,-0.000238034,-0.000528153,-0.00111914,0.00155921,-0.0022891,0.0858893,0.0872223,-0.00326752
1662925794770431232,2.32948,0.00351453,1.08516,0.331738,-0.61492,-0.554316,0.452279,-5.38052e-06,-0.000334917,-0.000170332,-0.00111915,0.00155927,-0.00228921,0.0858831,0.087236,-0.00327432
1662925794780431360,2.32948,0.00351107,1.08516,0.331727,-0.614913,-0.554316,0.452296,0.000330938,-0.000373609,-3.39983e-05,-0.00111916,0.00155933,-0.00228933,0.0858773,0.087249,-0.00328101
1662925794790431232,2.32948,0.00350713,1.08516,0.331723,-0.61491,-0.554316,0.452305,0.000547387,-0.000265818,0.000353936,-0.00111916,0.00155938,-0.00228944,0.0858724,0.0872609,-0.00328768
1662925794800431360,2.32949,0.00350458,1.08516,0.331719,-0.614906,-0.554313,0.452317,0.000949458,-0.000248797,0.000230879,-0.00111917,0.00155944,-0.00228956,0.0858686,0.0872715,-0.00329426
1662925794810431232,2.3295,0.00350185,1.08517,0.331714,-0.6149,-0.554312,0.452329,0.00110835,-0.000211384,0.000535784,-0.00111918,0.0015595,-0.00228968,0.085866,0.0872809,-0.00330069
1662925794820431360,2.32951,0.0034991,1.08517,0.331716,-0.614893,-0.554314,0.452335,0.00123988,-0.000215868,0.000596018,-0.00111918,0.00155956,-0.0022898,0.0858651,0.0872891,-0.00330709
1662925794830431232,2.32953,0.00349686,1.08518,0.331716,-0.61489,-0.554307,0.452348,0.00115651,-0.000221685,0.000496661,-0.00111918,0.00155962,-0.00228992,0.085866,0.087296,-0.00331356
1662925794840431104,2.32954,0.00349347,1.08518,0.331719,-0.614885,-0.554296,0.452365,0.000891975,-0.000234029,0.000555469,-0.00111919,0.00155968,-0.00229004,0.0858692,0.0873016,-0.00332011
1662925794850431232,2.32954,0.0034916,1.08519,0.331712,-0.61488,-0.554293,0.452382,0.000816745,-8.41405e-05,0.00023962,-0.00111919,0.00155974,-0.00229016,0.0858748,0.0873058,-0.00332668
1662925794860431104,2.32955,0.0034918,1.08519,0.331701,-0.614871,-0.554298,0.452396,0.000523704,0.00022361,0.000454214,-0.0011192,0.00155981,-0.00229029,0.0858823,0.087309,-0.00333323
1662925794870431232,2.32956,0.00349361,1.08519,0.331695,-0.61487,-0.554296,0.452405,0.000175793,0.00021627,0.000362602,-0.00111921,0.00155987,-0.00229041,0.0858917,0.0873112,-0.0033398
1662925794880431104,2.32956,0.00349596,1.0852,0.331686,-0.614866,-0.5543,0.452411,-5.7659e-05,0.000292576,0.000243307,-0.00111921,0.00155993,-0.00229053,0.085903,0.0873126,-0.00334645
1662925794890431232,2.32955,0.00349852,1.0852,0.33168,-0.614864,-0.554296,0.452423,-0.000191738,0.000404005,9.24263e-05,-0.00111922,0.00155999,-0.00229066,0.0859163,0.0873131,-0.00335317
1662925794900431104,2.32955,0.00350316,1.0852,0.331669,-0.614864,-0.554295,0.452432,-0.000369474,0.000494273,-0.000160314,-0.00111923,0.00156006,-0.00229078,0.0859311,0.0873128,-0.00335988
1662925794910431232,2.32955,0.00350822,1.0852,0.331651,-0.614866,-0.5543,0.452437,-0.000658917,0.000575479,0.000181662,-0.00111924,0.00156012,-0.00229091,0.0859469,0.087312,-0.0033665
1662925794920431104,2.32954,0.00351359,1.0852,0.331629,-0.614873,-0.554311,0.452429,-0.000716566,0.000491389,-0.000102131,-0.00111925,0.00156018,-0.00229104,0.0859632,0.0873107,-0.00337304
1662925794930431232,2.32953,0.00351862,1.0852,0.331619,-0.614885,-0.554311,0.452421,-0.000720194,0.000495175,0.000107115,-0.00111927,0.00156024,-0.00229116,0.0859795,0.0873091,-0.00337951
1662925794940431104,2.32953,0.00352287,1.0852,0.331626,-0.61489,-0.554311,0.452409,-0.000824718,0.000352733,5.763e-05,-0.00111928,0.00156031,-0.00229129,0.0859955,0.0873071,-0.00338594
1662925794950431232,2.32952,0.003526,1.0852,0.331636,-0.614892,-0.55431,0.4524,-0.00111969,0.000209939,-0.000146064,-0.00111929,0.00156037,-0.00229142,0.086011,0.0873049,-0.00339226
1662925794960431104,2.3295,0.0035284,1.0852,0.331632,-0.614899,-0.554315,0.452387,-0.00132288,0.000371886,4.11002e-05,-0.00111931,0.00156043,-0.00229155,0.0860261,0.0873026,-0.00339851
1662925794970430976,2.32949,0.0035331,1.0852,0.331627,-0.614907,-0.554326,0.452367,-0.000997962,0.000455043,-0.000265004,-0.00111932,0.00156049,-0.00229168,0.0860406,0.0873003,-0.00340482
1662925794980431104,2.32948,0.00353727,1.0852,0.331613,-0.614909,-0.554335,0.452364,-0.00103262,0.000331322,-0.000150104,-0.00111933,0.00156056,-0.00229182,0.0860547,0.0872981,-0.00341136
1662925794990430976,2.32947,0.00353926,1.08519,0.331603,-0.614907,-0.554343,0.452364,-0.000981586,0.000125912,-0.000264663,-0.00111935,0.00156062,-0.00229195,0.0860684,0.0872962,-0.00341825
1662925795000431104,2.32946,0.00354054,1.08519,0.3316,-0.614915,-0.554346,0.452352,-0.000720856,0.000112066,-0.00017114,-0.00111936,0.00156068,-0.00229208,0.086082,0.0872946,-0.00342544
1662925795010430976,2.32946,0.00354129,1.08519,0.331597,-0.614932,-0.554341,0.452335,-0.000152005,4.05477e-06,0.000164009,-0.00111937,0.00156074,-0.00229222,0.0860954,0.0872936,-0.00343292
1662925795020431104,2.32946,0.00354062,1.08519,0.331604,-0.614929,-0.554343,0.452333,0.000426997,-0.000156862,0.000252626,-0.00111938,0.0015608,-0.00229235,0.0861086,0.0872932,-0.00344085
1662925795030430976,2.32946,0.00353874,1.0852,0.331616,-0.614924,-0.554345,0.452328,0.000757583,-0.000176557,0.000676386,-0.0011194,0.00156087,-0.00229249,0.0861215,0.0872937,-0.00344937
1662925795040431104,2.32947,0.00353661,1.0852,0.331635,-0.614913,-0.554345,0.452329,0.00133284,-0.000265609,0.000488895,-0.00111941,0.00156093,-0.00229263,0.0861343,0.0872951,-0.00345862
1662925795050430976,2.32949,0.00353434,1.08521,0.331658,-0.614909,-0.554329,0.452337,0.00178768,-0.000193426,0.000841009,-0.00111942,0.00156099,-0.00229277,0.0861471,0.0872977,-0.00346859
1662925795060431104,2.32951,0.00353197,1.08522,0.331676,-0.614894,-0.554323,0.452352,0.00222654,-0.000267726,0.00107638,-0.00111943,0.00156105,-0.0022929,0.0861601,0.0873013,-0.0034792
1662925795070430976,2.32953,0.00352979,1.08523,0.33171,-0.614874,-0.554314,0.452366,0.00234147,-0.000137446,0.000932199,-0.00111944,0.00156111,-0.00229304,0.0861732,0.087306,-0.00349041
1662925795080431104,2.32955,0.00352971,1.08524,0.331747,-0.614847,-0.554297,0.452395,0.00181222,8.42153e-05,0.00106122,-0.00111946,0.00156117,-0.00229318,0.0861866,0.0873118,-0.00350216
1662925795090430976,2.32957,0.00352884,1.08525,0.331779,-0.614831,-0.554284,0.45241,0.0017015,-0.000248668,0.000638207,-0.00111947,0.00156124,-0.00229332,0.0862006,0.0873188,-0.00351438
1662925795100430848,2.32959,0.00352608,1.08526,0.331819,-0.614837,-0.554269,0.452391,0.00173691,-0.000201399,0.000620138,-0.00111948,0.0015613,-0.00229347,0.0862154,0.0873268,-0.0035269
1662925795110430976,2.32961,0.00352527,1.08526,0.331854,-0.614819,-0.554259,0.452402,0.00158495,9.11294e-05,0.000507695,-0.00111949,0.00156136,-0.00229361,0.0862313,0.0873357,-0.00353957
1662925795120430848,2.32962,0.00352689,1.08527,0.331882,-0.614794,-0.554249,0.452428,0.000455728,0.000232027,0.000232046,-0.0011195,0.00156142,-0.00229375,0.0862483,0.0873455,-0.00355227
1662925795130430976,2.32962,0.00352954,1.08527,0.331893,-0.614793,-0.554243,0.452428,-0.000223218,0.000423341,6.49081e-05,-0.00111951,0.00156148,-0.00229389,0.0862665,0.087356,-0.0035649
1662925795140430848,2.32961,0.00353437,1.08527,0.331899,-0.614796,-0.554247,0.452415,-0.000342734,0.000558876,-0.000324546,-0.00111952,0.00156154,-0.00229404,0.0862862,0.087367,-0.00357734
1662925795150430976,2.32961,0.00353997,1.08526,0.331892,-0.614794,-0.554247,0.452424,-0.00111353,0.00060645,-0.000319725,-0.00111953,0.0015616,-0.00229418,0.0863074,0.0873784,-0.00358936
1662925795160430848,2.32959,0.00354642,1.08526,0.331896,-0.614785,-0.554255,0.452422,-0.00213109,0.000781851,-0.00104306,-0.00111954,0.00156166,-0.00229432,0.0863299,0.0873903,-0.00360083
1662925795170430976,2.32957,0.00355572,1.08525,0.331895,-0.61481,-0.554262,0.452381,-0.00275377,0.000991833,-0.00142634,-0.00111955,0.00156171,-0.00229447,0.0863531,0.0874026,-0.00361179
1662925795180430848,2.32954,0.00356506,1.08523,0.331878,-0.614853,-0.554268,0.452326,-0.00270522,0.000838718,-0.001343,-0.00111957,0.00156177,-0.00229461,0.0863767,0.0874153,-0.00362228
1662925795190430976,2.32951,0.00357153,1.08522,0.331867,-0.614874,-0.554279,0.452294,-0.00255026,0.000450284,-0.00155209,-0.00111958,0.00156183,-0.00229476,0.0864003,0.0874284,-0.00363232
1662925795200430848,2.32948,0.00357581,1.0852,0.331852,-0.614878,-0.554283,0.452293,-0.00296087,0.000443738,-0.00155174,-0.00111959,0.00156188,-0.0022949,0.0864238,0.0874419,-0.00364184
1662925795210430976,2.32946,0.00358117,1.08519,0.331832,-0.614886,-0.554304,0.45227,-0.00280638,0.000615805,-0.00153757,-0.00111961,0.00156194,-0.00229505,0.0864469,0.0874556,-0.00365085
1662925795220430848,2.32943,0.00358808,1.08517,0.331794,-0.614926,-0.554321,0.452224,-0.00217039,0.000605571,-0.000928668,-0.00111962,0.00156199,-0.00229519,0.0864695,0.0874697,-0.00365946
1662925795230430720,2.32941,0.00359237,1.08517,0.331752,-0.614955,-0.554335,0.452199,-0.000999569,0.000233924,-0.000545247,-0.00111963,0.00156204,-0.00229533,0.0864913,0.0874838,-0.00366778
1662925795240430848,2.32941,0.00359426,1.08516,0.331739,-0.61495,-0.55434,0.452209,-0.000103516,0.000146235,-0.000301068,-0.00111965,0.0015621,-0.00229548,0.0865121,0.0874981,-0.00367597
1662925795250430720,2.32941,0.00359606,1.08516,0.331732,-0.614949,-0.554335,0.452221,0.000539822,0.000217303,9.64621e-05,-0.00111966,0.00156215,-0.00229562,0.086532,0.0875125,-0.00368412
1662925795260430848,2.32942,0.00359887,1.08516,0.331726,-0.614948,-0.55433,0.452233,0.00113965,0.000251854,5.10704e-05,-0.00111968,0.0015622,-0.00229577,0.0865509,0.0875271,-0.00369232
1662925795270430720,2.32943,0.00360245,1.08516,0.331714,-0.614939,-0.554326,0.452259,0.00157228,0.000437248,0.000531032,-0.00111969,0.00156225,-0.00229591,0.0865687,0.0875419,-0.00370067
1662925795280430848,2.32945,0.00360842,1.08517,0.33171,-0.614928,-0.554317,0.452288,0.00189186,0.000699797,0.000682872,-0.00111971,0.00156231,-0.00229606,0.0865852,0.0875569,-0.00370931
1662925795290430720,2.32947,0.00361694,1.08518,0.331709,-0.614907,-0.554304,0.452333,0.00189476,0.000861041,0.000665093,-0.00111972,0.00156236,-0.0022962,0.0866004,0.0875723,-0.00371835
1662925795300430848,2.32949,0.00362517,1.08518,0.331694,-0.614871,-0.5543,0.452398,0.00157756,0.000775596,0.000514448,-0.00111974,0.00156241,-0.00229635,0.0866145,0.087588,-0.00372786
1662925795310430720,2.3295,0.00363266,1.08519,0.331668,-0.614851,-0.554304,0.45244,0.00121506,0.000696597,2.64454e-05,-0.00111975,0.00156246,-0.00229649,0.0866276,0.0876042,-0.00373784
1662925795320430848,2.32951,0.00364017,1.08519,0.331643,-0.614839,-0.554307,0.45247,0.000794828,0.000697621,0.000241099,-0.00111976,0.00156251,-0.00229664,0.0866398,0.0876209,-0.00374834
1662925795330430720,2.32952,0.00364601,1.08519,0.331601,-0.614828,-0.554313,0.452509,0.000378846,0.000459101,-0.000136246,-0.00111978,0.00156256,-0.00229678,0.0866509,0.0876383,-0.0037594
1662925795340430848,2.32952,0.00365025,1.08519,0.331552,-0.614815,-0.554323,0.45255,-0.000163233,0.00034433,-0.000275315,-0.00111979,0.00156262,-0.00229693,0.086661,0.0876564,-0.00377105
1662925795350430720,2.32951,0.00365396,1.08518,0.331498,-0.614806,-0.554342,0.452579,-0.000704595,0.000489697,-0.000377637,-0.0011198,0.00156267,-0.00229707,0.0866704,0.087675,-0.00378324
1662925795360430592,2.3295,0.0036601,1.08518,0.331422,-0.614808,-0.554365,0.452604,-0.00103764,0.00062213,-0.000774037,-0.00111981,0.00156272,-0.00229722,0.0866795,0.0876941,-0.00379588
1662925795370430720,2.32949,0.00366588,1.08517,0.331337,-0.614813,-0.554392,0.452625,-0.00138538,0.00056567,-0.000588631,-0.00111981,0.00156277,-0.00229736,0.0866886,0.0877137,-0.00380896
1662925795380430592,2.32948,0.00367142,1.08516,0.331264,-0.614809,-0.554427,0.452642,-0.00145084,0.000492932,-0.000768484,-0.00111982,0.00156283,-0.00229751,0.0866978,0.0877335,-0.00382244
1662925795390430720,2.32946,0.0036762,1.08516,0.331187,-0.614807,-0.554466,0.452654,-0.00168596,0.000526697,-0.000755248,-0.00111983,0.00156288,-0.00229765,0.0867075,0.0877535,-0.00383632
1662925795400430592,2.32945,0.00368086,1.08515,0.331104,-0.614815,-0.554505,0.452655,-0.00133155,0.000551792,-0.000805928,-0.00111983,0.00156294,-0.00229779,0.0867182,0.0877735,-0.00385059
1662925795410430720,2.32943,0.00368843,1.08514,0.33105,-0.614811,-0.554529,0.45267,-0.00168598,0.00088499,-0.000976455,-0.00111983,0.00156299,-0.00229794,0.0867299,0.0877933,-0.00386518
1662925795420430592,2.32943,0.00369932,1.08513,0.330958,-0.614864,-0.554587,0.452595,0.00155962,0.00153009,0.000868843,-0.00111983,0.00156304,-0.00229808,0.0867427,0.0878128,-0.00387997
1662925795430430720,2.32946,0.00370253,1.08515,0.331106,-0.61502,-0.554483,0.452402,0.00478281,-0.000859225,0.00215443,-0.00111984,0.0015631,-0.00229822,0.0867562,0.0878321,-0.00389489
1662925795440430592,2.3295,0.00368888,1.08517,0.331274,-0.614747,-0.554451,0.45269,0.00113888,-0.00181032,0.0011618,-0.00111984,0.00156315,-0.00229836,0.0867704,0.0878511,-0.00390994
1662925795450430720,2.32947,0.00367313,1.08516,0.33131,-0.614546,-0.554473,0.452908,-0.00509377,-0.000743455,-0.00229559,-0.00111984,0.0015632,-0.00229851,0.0867853,0.0878698,-0.00392504
1662925795460430592,2.32942,0.00367742,1.08514,0.331212,-0.614734,-0.554533,0.452652,-0.00495476,0.00147309,-0.00188585,-0.00111983,0.00156326,-0.00229865,0.0868012,0.0878881,-0.00394012
1662925795470430720,2.3294,0.00369199,1.08513,0.331028,-0.614998,-0.55454,0.452419,0.000510527,0.000806552,0.000323114,-0.00111983,0.00156331,-0.00229879,0.0868181,0.0879059,-0.00395516
1662925795480430592,2.32941,0.00368844,1.08514,0.331011,-0.614939,-0.554542,0.45251,0.00235843,-0.00114202,0.000957938,-0.00111983,0.00156337,-0.00229894,0.0868356,0.0879234,-0.00397012
1662925795490430720,2.32943,0.00368331,1.08515,0.331172,-0.614684,-0.55452,0.452765,-0.00112776,0.000459179,-0.000118444,-0.00111982,0.00156342,-0.00229908,0.0868538,0.0879405,-0.00398501
1662925795500430592,2.32939,0.00369524,1.08513,0.331223,-0.614673,-0.554502,0.452765,-0.00424274,0.00158197,-0.00216249,-0.00111981,0.00156347,-0.00229923,0.0868727,0.0879571,-0.00399979
1662925795510430464,2.32936,0.00370645,1.08512,0.331106,-0.614896,-0.554503,0.452545,-0.00217941,0.000493598,-0.0008952,-0.0011198,0.00156353,-0.00229937,0.0868925,0.0879731,-0.00401441
1662925795520430592,2.32936,0.00370265,1.08512,0.331011,-0.614995,-0.554526,0.452453,0.0018871,-0.00111898,0.00101938,-0.00111979,0.00156358,-0.00229951,0.0869128,0.0879886,-0.0040288
1662925795530430464,2.32938,0.00368973,1.08513,0.331065,-0.614837,-0.55453,0.452624,0.00182888,-0.00117447,0.000704636,-0.00111978,0.00156364,-0.00229966,0.0869332,0.0880038,-0.00404292
1662925795540430592,2.32939,0.00368655,1.08513,0.331145,-0.614712,-0.554532,0.452732,6.96085e-05,0.000507182,7.92154e-05,-0.00111977,0.00156369,-0.0022998,0.0869534,0.0880187,-0.00405679
1662925795550430464,2.32939,0.00369333,1.08513,0.331124,-0.614787,-0.554522,0.452658,0.000834089,0.000541573,0.000184269,-0.00111976,0.00156375,-0.00229994,0.0869733,0.0880333,-0.00407053
1662925795560430592,2.32941,0.00369504,1.08514,0.331053,-0.614855,-0.554536,0.4526,0.00333466,-6.43729e-05,0.00154946,-0.00111975,0.0015638,-0.00230009,0.086993,0.0880477,-0.00408418
1662925795570430464,2.32945,0.00369537,1.08516,0.331097,-0.614792,-0.554525,0.452668,0.00435453,0.000223135,0.00180912,-0.00111973,0.00156385,-0.00230023,0.0870123,0.0880618,-0.00409775
1662925795580430592,2.32949,0.00370009,1.08517,0.331217,-0.614679,-0.554482,0.452786,0.00278976,0.000542076,0.00123206,-0.00111971,0.00156391,-0.00230038,0.0870309,0.088076,-0.00411123
1662925795590430464,2.32951,0.00370475,1.08518,0.331282,-0.614661,-0.55444,0.452813,0.00114829,0.000312008,0.0005878,-0.0011197,0.00156396,-0.00230052,0.0870486,0.0880904,-0.00412466
1662925795600430592,2.32952,0.00370607,1.08519,0.331276,-0.614699,-0.554431,0.452777,0.00125738,-0.000188891,0.000478515,-0.00111968,0.00156401,-0.00230067,0.0870655,0.0881049,-0.00413807
1662925795610430464,2.32953,0.00370107,1.08519,0.331296,-0.614682,-0.554424,0.452795,0.00128048,-0.000639734,0.000838717,-0.00111966,0.00156407,-0.00230082,0.0870819,0.0881194,-0.00415138
1662925795620430592,2.32954,0.00369552,1.0852,0.331368,-0.614605,-0.554406,0.452869,-0.000131604,-0.000443371,-7.78372e-05,-0.00111963,0.00156412,-0.00230096,0.0870982,0.0881339,-0.00416442
1662925795630430464,2.32953,0.00369333,1.08519,0.331389,-0.614587,-0.554396,0.45289,-0.00185365,-7.07792e-05,-0.000809195,-0.00111961,0.00156417,-0.00230111,0.0871146,0.0881483,-0.00417704
1662925795640430336,2.32951,0.00369274,1.08518,0.331347,-0.61464,-0.554403,0.452841,-0.00215561,-1.80108e-05,-0.000895394,-0.00111958,0.00156422,-0.00230126,0.0871311,0.0881625,-0.00418915
1662925795650430464,2.32949,0.00369337,1.08518,0.331302,-0.614681,-0.554423,0.452793,-0.00147554,0.000186604,-0.000719473,-0.00111955,0.00156427,-0.0023014,0.0871475,0.0881765,-0.00420077
1662925795660430336,2.32948,0.00369717,1.08517,0.331319,-0.614683,-0.554418,0.452784,-0.00133316,0.000592253,-0.00047363,-0.00111953,0.00156432,-0.00230155,0.0871641,0.0881899,-0.00421192
1662925795670430464,2.32946,0.00370324,1.08516,0.331347,-0.614677,-0.554397,0.452797,-0.00202656,0.000556174,-0.00114539,-0.0011195,0.00156437,-0.0023017,0.0871811,0.0882027,-0.00422255
1662925795680430336,2.32944,0.00370827,1.08515,0.331304,-0.614709,-0.554414,0.452764,-0.00196671,0.000532144,-0.000587704,-0.00111947,0.00156442,-0.00230184,0.0871986,0.0882146,-0.00423264
1662925795690430464,2.32943,0.00371292,1.08515,0.331234,-0.614759,-0.554449,0.452705,-0.000186886,0.000349341,-0.000101917,-0.00111943,0.00156446,-0.00230199,0.0872163,0.0882254,-0.00424223
1662925795700430336,2.32943,0.00371472,1.08515,0.331212,-0.614762,-0.554454,0.452711,0.00110284,-2.32111e-05,0.000429025,-0.0011194,0.00156451,-0.00230214,0.0872342,0.0882352,-0.00425149
1662925795710430464,2.32945,0.00371242,1.08516,0.331226,-0.614727,-0.55444,0.452765,0.00120529,-0.000276872,0.000652346,-0.00111937,0.00156456,-0.00230228,0.0872524,0.0882438,-0.00426051
1662925795720430336,2.32946,0.00371125,1.08516,0.331242,-0.614702,-0.554442,0.452786,0.00154747,0.000112469,0.000538169,-0.00111934,0.0015646,-0.00230243,0.0872709,0.0882514,-0.00426932
1662925795730430464,2.32948,0.00371292,1.08517,0.331255,-0.61471,-0.554429,0.452781,0.00209845,0.000127068,0.000838701,-0.00111931,0.00156465,-0.00230258,0.0872899,0.088258,-0.00427791
1662925795740430336,2.3295,0.00371186,1.08518,0.33128,-0.614694,-0.554414,0.452801,0.00203757,-0.000324846,0.000698983,-0.00111927,0.0015647,-0.00230272,0.087309,0.0882639,-0.00428631
1662925795750430464,2.32951,0.00370836,1.08518,0.331331,-0.614653,-0.554399,0.452839,0.000877587,-0.000349361,0.000531674,-0.00111924,0.00156475,-0.00230287,0.0873283,0.0882692,-0.00429457
1662925795760430336,2.32952,0.00370366,1.08518,0.331347,-0.614643,-0.554381,0.452864,8.69856e-05,-0.000544789,-5.41978e-05,-0.00111921,0.0015648,-0.00230301,0.087348,0.0882742,-0.00430266
